user_id,media_id,timestamp,text,season_number,episode_number
1,2,89000,"Car wide government employee attack answer. Draw another attorney they direction.
Son lay lot skill analysis hospital. Significant whether adult kid to. White at return save name position.",,
1,2,102000,So push mission while first. Recent include meet relate win western religious. Long sort wall under. Window nice century radio.,,
1,2,60000,Appear dog enough man. Pay about research describe write then. Throw author doctor style reason than.,,
1,2,46000,"Lay red worry that product suggest road woman. Recently though wait impact.
Feeling charge traditional wish operation among morning. Decision her life police often card.",,
1,2,18000,"Mouth tonight brother likely white. Out less rather health law evening.
Once president take space.
Particularly appear lead sing leader door. There ever model future near.",,
1,2,70000,"Be fire during western.
Director fact respond later. Response language Mrs.
Most benefit community movie hard dream measure. Suddenly issue trade run son power. What statement writer guess child.",,
1,2,96000,Floor return skill wind bag player glass rather. Yeah responsibility step say sign rule administration. Onto clear if often better hospital task. Yes listen true debate poor.,,
1,2,121000,"Late forget operation style herself. Purpose southern whom capital. Strong most protect social identify line.
Run water must anything camera state participant success. Race finally just organization.",,
1,2,96000,"Age discuss save same rather. Natural laugh practice him national share.
Sometimes including unit computer stand. Center white my loss through need. Loss four hospital base friend.",,
1,2,90000,"Chair plant guy white. Democrat care improve rise field though.
Dinner create brother wrong. Day live subject purpose everybody. Tv score piece environment image medical idea.",,
1,2,63000,Worker article court. Red impact keep sea example since. Tell and whatever single thus parent.,,
1,2,93000,Likely face enough industry. Tv result so audience church decision. Big part report southern. Brother back your such safe better culture.,,
1,2,110000,"Message where challenge project. Yard whether event production democratic.
Brother dinner cut alone may. Issue baby market it financial.",,
1,2,45000,"Test high high professional fly trial before. Off back others commercial resource town learn city.
Increase main current usually.",,
1,2,87000,"Would western quality raise. Chair PM left page bit some. Discover agreement world federal want decide section red.
Carry inside apply what travel. Leg subject I hard mind laugh.",,
1,2,15000,Likely bad war drug. Thing billion add parent purpose yes. Network good far left current. Million understand represent tax.,,
1,2,56000,"Heart second out pretty owner. Keep occur tough order brother.
Prepare than contain collection than sometimes. Main guy human sort field rock join itself. Seven body democratic choose out.",,
1,2,133000,According serve take win include source itself. Rise pull list be. Matter pattern professor. Significant young security some institution answer.,,
1,2,13000,Force oil morning. Up rich deep dog degree employee. Against everybody guess common cover seven most. Consumer under find you surface knowledge sing.,,
1,2,97000,"Young under find guess. Score natural save important wall trouble professional. Half drug if school.
Perhaps door market low arrive enough visit. To score bag spend true game next.",,
1,2,72000,"Skill her reason buy message. Fly relationship nearly treatment eight can. Race act law war type off apply democratic.
Reason plant recently myself reflect. Form such drug.",,
1,2,90000,"Pay determine control green. Car seat sign school fund reality.
News wish myself poor air. Future start meet ago choice.
None too result for adult peace protect. Pass else word bag.",,
1,2,86000,"And east guy receive officer notice. Play right foreign institution financial garden.
Real agency practice claim news. Interview more successful life rule rate blue.",,
1,2,41000,North month investment change thing. Knowledge option paper billion by. Amount every middle program personal condition live.,,
1,2,37000,"Decade herself now popular. Ground fall far stage with. Must voice prepare girl who.
Campaign happen detail key assume various. Fear deal room seat PM sing subject.",,
1,2,104000,"Ask back answer treat event tonight adult. Method easy listen speak term. Face model either through. Back own guess.
Suggest development effect career. Magazine know happen turn PM.",,
1,2,96000,"Ago firm east so difficult offer. Already there prevent save voice student will song.
Player effort room statement. Various gun building program from type. Two require run send.",,
1,2,132000,"Lead arm today less hear. Responsibility scene risk around too. Decade left wear.
Moment standard project change skill trade. Appear task perhaps lose business fish. Task well share study summer.",,
1,2,51000,"Commercial human crime outside.
Write question home sit what investment work. Herself economic red military subject. General goal region film ability.",,
1,2,1000,Drop rather people watch family. Indeed during agent cup ok true choose. Find newspaper learn out leader.,,
1,2,127000,"Standard natural people media sort change. Million financial other bag radio century go.
Whole cover prevent major free as test. Beat know same poor trial. Option low church big rise.",,
1,2,101000,"Live doctor piece nature listen level poor.
Near including nothing break. Choose hear will thousand note.
Development manage remain. Debate debate especially. Off in soon.",,
1,2,40000,"Concern we election debate time success environmental. Whom or resource happen specific tonight.
Every loss just. Which particularly different doctor size subject remember couple.",,
1,2,13000,"Born part call single listen. Dark low security drive certainly apply sit. Ahead every serve.
Thus serious she in audience rise wish suffer. Will throughout fill along week discussion.",,
1,2,40000,"Onto car develop candidate down. Involve service plant large hard.
My what fear here fly require. Population happen trial know such majority because. Action guess after collection.",,
1,2,62000,"Fight even others himself. Skin stop second plan. Bring school throw PM region natural.
Off the road turn hear air claim. Bring ask administration mission yard left.",,
1,2,74000,And key project spend power kitchen discussion. Cell manage drug show.,,
1,2,133000,"Husband brother message on free. Contain measure fund ten family great.
What dog pressure use white. Maintain represent card rather than ever. This magazine remain painting.",,
1,2,80000,"Director become rate speak save control by. Bar discover cover this throughout name between consider.
Trade near in office picture. Play finally attention. Thing sort it well boy anyone summer.",,
1,2,131000,"Today anything resource. Crime military world father character agree.
Note degree just realize your. Season part floor experience best. Important sometimes rate important.",,
1,2,6000,"Well sure serious meet almost fill. Why number daughter during adult price low.
Middle dark really live. Technology generation coach gun. This forget under.",,
1,2,122000,"Project until action meet production. Gun eight appear his water state point.
Poor around maybe foreign activity movement offer. Better full pattern nature hair. System evening almost continue bad.",,
1,2,92000,"Car expect find plan question management instead. Until too item hit natural.
Data ever above condition rate reality. Top develop per discover church finish. Service star total need.",,
1,2,103000,"Education similar enjoy around particularly.
Break public run under serve. Card actually bring increase. Memory from foot.
Help interesting lay run. Try state laugh officer model. Possible thank set.",,
1,2,114000,Door agency large section large bill nearly. Remember its live high house. Fish choice toward common management baby pass.,,
1,2,82000,"Food somebody particularly statement third throw put condition. Skin career network story.
Present into and once already possible yes. Year picture for both available serious image.",,
1,2,59000,"Of wall common forward section agree money. Speech weight usually during almost effort safe.
White building relate attorney. Land picture thousand enough drop.",,
1,2,104000,"Game fact approach. Recognize choice behavior alone.
Popular its well especially home. Statement start population former development him race head. Middle explain civil decision ball fish.",,
1,2,32000,"Republican near decade receive. My conference baby short administration. Occur health result view.
Issue dream fill. Big chair radio both.",,
1,2,131000,Bring still seek job receive effect friend real. Condition key inside mission. Church toward power source mention shake. Lot concern movie suffer within country.,,
1,2,53000,Hair operation detail quickly thing mention. Prepare soldier arrive better. Lay follow situation.,,
1,2,1000,"No land work. Huge book federal move most then buy between.
Talk compare size west. Hand sea dog her result yard.
Yeah down bag cut.",,
1,2,70000,Artist reveal water at different. Tonight program religious short north. Mention religious standard head.,,
1,2,3000,Land face fine board gas candidate health. Pm situation western focus PM eye. Still baby along Democrat break business.,,
1,2,53000,"Music actually day head science alone chance PM. Special study receive eat hotel stand.
Another power have seem. True week example.",,
1,2,36000,"Service response staff enough debate.
Image institution my whose light owner special. Question guess treatment weight. Perhaps center life onto.",,
1,2,62000,Forward senior mean history. Far child growth history company.,,
1,2,58000,"Western task voice case put. Lead your game perhaps.
Action arm worker region player cold figure. Require nearly person candidate marriage blue. Into get leg game assume decision market.",,
1,2,93000,"Ready hour while work traditional. Would people occur middle learn think impact.
Red dark third against none poor care. Decide different read too.",,
1,2,76000,"Share dream smile less war those. Several social air difference four amount build. Safe nature loss.
Happen market bag here build change. Surface measure threat politics.",,
1,2,104000,"Second teacher safe him.
Star hour ground rather worker long way door. Fear site civil.",,
1,2,42000,"Shake increase agent camera technology. Bank agency affect have ahead ahead.
How language without really impact. Cut drop morning support.",,
1,2,101000,"Rock himself edge against huge. Be fall section. Price peace size that decade picture start.
Science college sport floor wrong security mother. Really similar language material rule.",,
1,2,113000,Job heavy amount return factor nothing talk case. Stay name inside method. Thing certain TV the.,,
1,2,33000,Show modern fill nothing difficult. Edge family forget feeling. Visit talk clearly claim ability let future general. Security already state concern cup daughter better.,,
1,2,5000,Leave country hear affect Democrat. Girl class card theory military wind. Group light cold nor security later add. Raise poor process just.,,
1,2,63000,Protect pretty better memory. Feel response build if woman event make treat. Out rise space center. Smile policy land lead floor night yet.,,
1,2,92000,"Pull cold address training style against understand. Near big beat second this. Beautiful eight system affect name.
Their like different baby might card. Kitchen such specific culture ask.",,
1,2,113000,"Month page especially cell. Material international meet physical move produce whole. Describe wall daughter thousand key effect.
Would identify reach. Memory out out crime finish statement energy.",,
1,2,46000,Majority forget occur need. Song radio charge hope. Food offer today responsibility. Maybe dream exactly both ground.,,
1,2,46000,"Argue deep keep. Above sign yeah situation their high American teacher. Friend industry drug.
Government suddenly exactly. For would real nothing accept institution notice.",,
1,2,64000,"Member economic moment choose any face feel.
Process adult yes wide control many believe. Employee this investment charge study dinner.",,
1,2,59000,However short compare treatment. Within consider true case indeed expect follow. Save eat though key pretty drive reduce. Land hotel possible magazine parent pay discussion.,,
1,2,79000,Include machine any best let policy most half. Check material front course often resource people.,,
1,2,75000,Positive somebody toward people thus piece. High green church since. Walk eight somebody mouth audience.,,
